color,number,comment
#2D3922,61454,Bronze Green
#46281F,61455,Dark Brown
#FBD500,61456,Moonbeam
#E50000,61457,Foxy Red
#970006,61458,Terra Cotta
#95CEEE,61459,Pale Blue
#173C86,61460,Blue Twirl
#242436,61461,Seal
#C5AF98,61462,Sea Shell
#733F03,61463,Hazel
#C8C4C4,61464,Bleu Mist
#9E9DAC,61465,Steel Gray
#365DB2,61466,Medium Blue
#1C3E9D,61467,Royal Blue
#0070C0,61468,Cerulean
#006630,61469,Green
#8C735A,61470,Doeskin
#64687E,61471,Heron
#C8AD7B,61472,Flax
#562C1A,61473,Arabian Spice
#B1B3A8,61474,Pigeon
#958E91,61475,GS Gray
#E8D9BB,61476,Seedpearl
#E0B89A,61477,Honey Butter
#227E72,61503,Jade Green
#A38373,61508,Med. Taupe
#92D45C,61510,Lime
#FF3082,61511,Cyclamen Pink
#187C9A,61513,Dark Aqua Green
#3E656A,61517,Dark Blue / Green
#CA084F,61533,Lt. Rose
#101B93,61535,Blue
#302122,61536,Black Wine
#7E0000,61594,Purple
#D8FE28,61901,Fluorescent Yellow
#90FF00,61904,Erin Green
#FFF100,61905,Gold / Yellow
#FF6F96,61909,Pink
#FF0082,61910,Hot Pink
#FF0044,61913,Deep Red
#FF9E06,61914,Honeydew
#FF4800,61953,Sunkist
